,ind_code,indicator,ret_ew,ret_mvfloat,ret_top_30pct,ret_mid_40pct,ret_bottom_30pct,num_sp
199,42.0,S_FA_ROE_diff,-0.0008873495137499956,-0.021810169654560025,0.006513995585602009,0.007670061988628772,-0.004157711301835765,62.0
200,42.0,S_QFA_CGRGR_diff,-0.00822512926027282,-0.02369199508805294,-0.0035224383740492205,-0.14486159071134583,-0.015615072081481333,54.0
201,42.0,S_QFA_CGRPROFIT_diff,-0.0027242236008700204,-0.024953981910634103,-0.009930035508654806,0.02039281321784953,0.003520813385876794,56.0
202,42.0,S_FA_ROIC_q_ave,-0.004212780225852898,-0.02584840333712299,0.03101051453774789,-0.03639823041103905,-0.019867577898564363,65.0
203,42.0,S_FA_ROA_q_ave,-0.004212780225852898,-0.02584840333712299,0.045559098812646984,-0.005208698667486886,-0.026333615354075066,65.0
204,42.0,S_FA_ROIC_diff,-0.004212780225852898,-0.02584840333712299,0.0352827281907986,-0.008697580029986383,-0.02176633952214245,65.0
205,42.0,S_FA_ROA_diff,-0.004212780225852898,-0.02584840333712299,0.06322495823746886,-0.0285366721389692,-0.034185108431773685,65.0
206,,,0.048769880160556056,0.0263658666554787,0.07505798649584997,0.11029456997218261,0.036399006591006,25.0
207,10.0,S_FA_ROE_q_ave,-0.09967645200290116,-0.11860853901772853,-0.10190871451040451,-0.06590927936249175,-0.098719768071114,10.0
208,10.0,S_FA_ROE_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,-0.11528315263655664,-0.0687709847540047,10.0
209,10.0,S_QFA_CGRGR_diff,-0.0899495347598996,-0.11515485412056238,-0.2536596323627479,-0.06616920983940572,-0.00809448595847545,6.0
210,10.0,S_QFA_CGRPROFIT_diff,-0.07763799123988388,-0.10134716320478657,-0.08495238288675815,-0.12388198510678645,-0.07398079541644675,9.0
211,10.0,S_FA_ROIC_q_ave,-0.09967645200290116,-0.11860853901772853,-0.027210743633336865,-0.12193275752029248,-0.13073318416128585,10.0
212,10.0,S_FA_ROA_q_ave,-0.09967645200290116,-0.11860853901772853,-0.027210743633336865,-0.10725399171316533,-0.13073318416128585,10.0
213,10.0,S_FA_ROIC_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,-0.08730203896249975,-0.0687709847540047,10.0
214,10.0,S_FA_ROA_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,0.0432645094755095,-0.0687709847540047,10.0
215,,,-0.00809448595847545,-0.0049823184270714966,-0.06676342525399137,-0.06616920983940572,0.011461827140029857,4.0
216,41.0,S_FA_ROE_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
217,41.0,S_FA_ROE_diff,0.008885344245430452,0.05419661408259609,0.23777684914333475,-0.03021882598124348,-0.1055604082035217,3.0
218,41.0,S_QFA_CGRGR_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
219,41.0,S_QFA_CGRPROFIT_diff,0.10377901158104563,0.09491019924765907,0.23777684914333475,,-0.03021882598124348,2.0
220,41.0,S_FA_ROIC_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
221,41.0,S_FA_ROA_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
222,41.0,S_FA_ROIC_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
223,41.0,S_FA_ROA_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
224,,,-0.03021882598124348,-0.030218825981243484,-0.03021882598124348,,,1.0
225,0.0,S_FA_ROE_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,-0.13292560183356433,0.5300324255768555,4.0
226,0.0,S_FA_ROE_diff,0.5107292835922054,0.6147201110902112,1.855948480397695,0.29551561987603814,0.062322884657042166,4.0
227,0.0,S_QFA_CGRGR_diff,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
228,0.0,S_QFA_CGRPROFIT_diff,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.9970799312557581,0.5300324255768555,4.0
229,0.0,S_FA_ROIC_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
230,0.0,S_FA_ROA_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
231,0.0,S_FA_ROIC_diff,0.5107292835922054,0.6147201110902112,1.154384169017975,-0.4040625857809498,-0.13292560183356433,4.0
232,0.0,S_FA_ROA_diff,0.5107292835922054,0.6147201110902112,1.154384169017975,-0.4040625857809498,-0.13292560183356433,4.0
233,,,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
234,21.0,S_FA_ROE_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.0665125911559102,-0.009313471794191775,7.0
235,21.0,S_FA_ROE_diff,0.013774531056890194,-0.026577892297878797,0.1300219563094891,-0.03376272285710297,-0.04434918156940926,6.0
236,21.0,S_QFA_CGRGR_diff,-0.04783437862804618,-0.02310826233406524,-0.03844621513944224,-0.08054577916414418,-0.05096376645758083,4.0
237,21.0,S_QFA_CGRPROFIT_diff,-0.05020146584593597,-0.04629896862767968,-0.061906034398989396,0.02192434582688174,-0.04434918156940926,6.0
238,21.0,S_FA_ROIC_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.08656387769028091,-0.009313471794191775,7.0
239,21.0,S_FA_ROA_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.08656387769028091,-0.009313471794191775,7.0
240,21.0,S_FA_ROIC_diff,-0.000388381045313627,-0.03010240694133925,0.1300219563094891,-0.07101505299195154,-0.05255251598723472,7.0
241,21.0,S_FA_ROA_diff,-0.000388381045313627,-0.03010240694133925,0.1300219563094891,-0.010625671005329443,-0.05255251598723472,7.0
242,,,-0.03844621513944224,-0.03844621513944224,-0.03844621513944224,,,1.0
243,11.0,S_FA_ROE_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
244,11.0,S_FA_ROE_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
245,11.0,S_QFA_CGRGR_diff,-0.14650911994154603,-0.13570912387709513,-0.18686006825938573,-0.16246056782334384,-0.12633364578262618,3.0
246,11.0,S_QFA_CGRPROFIT_diff,-0.1150093190166126,-0.11278380100899893,-0.18686006825938573,-0.06796116504854355,-0.07908394439522604,3.0
247,11.0,S_FA_ROIC_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
248,11.0,S_FA_ROA_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
249,11.0,S_FA_ROIC_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
250,11.0,S_FA_ROA_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
251,,,-0.13853339600064712,-0.12290918599392524,-0.09020672374190852,,-0.18686006825938573,2.0
252,32.0,S_FA_ROE_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
253,32.0,S_FA_ROE_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
254,32.0,S_QFA_CGRGR_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
255,32.0,S_QFA_CGRPROFIT_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
256,32.0,S_FA_ROIC_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
257,32.0,S_FA_ROA_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
258,32.0,S_FA_ROIC_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
259,32.0,S_FA_ROA_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
260,,,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
